date,order_id,customer_id,country,product_code,product_description,quantity,unit_price
2010-12-01 12:43:00,536520,14729,United Kingdom,84378,SET OF 3 HEART COOKIE CUTTERS,1,1.25
2010-12-01 12:43:00,536520,14729,United Kingdom,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,0.29
2010-12-01 12:43:00,536520,14729,United Kingdom,21427,SKULLS STORAGE BOX SMALL,2,2.1
2010-12-01 12:43:00,536520,14729,United Kingdom,21034,REX CASH+CARRY JUMBO SHOPPER,2,0.95
2010-12-01 12:43:00,536520,14729,United Kingdom,21930,JUMBO STORAGE BAG SKULLS,1,1.95
2010-12-01 12:43:00,536520,14729,United Kingdom,20772,GARDEN PATH JOURNAL,1,2.55
2010-12-01 12:43:00,536520,14729,United Kingdom,22469,HEART OF WICKER SMALL,2,1.65
2010-12-01 12:43:00,536520,14729,United Kingdom,71406C,BLACK ORANGE SQUEEZER,12,0.42
2010-12-01 12:43:00,536520,14729,United Kingdom,84985A,SET OF 72 GREEN PAPER DOILIES,1,1.45
2010-12-01 12:43:00,536520,14729,United Kingdom,20754,RETROSPOT RED WASHING UP GLOVES,1,2.1
2010-12-01 12:43:00,536520,14729,United Kingdom,84596E,SMALL LICORICE DES PINK BOWL,1,1.25
2010-12-01 12:43:00,536520,14729,United Kingdom,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,2.95
2010-12-01 12:43:00,536520,14729,United Kingdom,22501,PICNIC BASKET WICKER LARGE,1,9.95
2010-12-01 12:48:00,536521,12748,United Kingdom,22854,CREAM SWEETHEART EGG HOLDER,1,4.95
2010-12-01 12:49:00,536522,15012,United Kingdom,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,47599A,PINK PARTY BAGS,1,2.1
2010-12-01 12:49:00,536522,15012,United Kingdom,47599B,BLUE PARTY BAGS ,1,2.1
2010-12-01 12:49:00,536522,15012,United Kingdom,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,22569,FELTCRAFT CUSHION BUTTERFLY,1,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,2.95
2010-12-01 12:49:00,536522,15012,United Kingdom,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,4.25
2010-12-01 12:49:00,536522,15012,United Kingdom,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,0.85
2010-12-01 12:49:00,536522,15012,United Kingdom,22865,HAND WARMER OWL DESIGN,2,2.1
2010-12-01 12:49:00,536522,15012,United Kingdom,22866,HAND WARMER SCOTTY DOG DESIGN,1,2.1
2010-12-01 12:49:00,536522,15012,United Kingdom,22632,HAND WARMER RED RETROSPOT,2,2.1
2010-12-01 12:49:00,536522,15012,United Kingdom,22776,SWEETHEART CAKESTAND 3 TIER,1,9.95
2010-12-01 12:49:00,536522,15012,United Kingdom,22338,STAR DECORATION PAINTED ZINC ,2,0.65
2010-12-01 12:49:00,536522,15012,United Kingdom,21810,CHRISTMAS HANGING STAR WITH BELL,2,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,22449,SILK PURSE BABUSHKA PINK,1,3.35
2010-12-01 12:49:00,536522,15012,United Kingdom,21197,MULTICOLOUR  CONFETTI IN TUBE,1,1.65
2010-12-01 12:49:00,536522,15012,United Kingdom,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,0.85
2010-12-01 12:49:00,536522,15012,United Kingdom,21121,SET/10 RED POLKADOT PARTY CANDLES,1,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,22151,PLACE SETTING WHITE HEART,2,0.42
2010-12-01 12:49:00,536522,15012,United Kingdom,84836,ZINC METAL HEART DECORATION,2,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,0.65
2010-12-01 12:49:00,536522,15012,United Kingdom,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,4.25
2010-12-01 12:49:00,536522,15012,United Kingdom,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,12.75
2010-12-01 12:49:00,536522,15012,United Kingdom,85231B,CINAMMON SET OF 9 T-LIGHTS,1,0.85
2010-12-01 12:49:00,536522,15012,United Kingdom,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,1.65
2010-12-01 12:49:00,536522,15012,United Kingdom,37370,RETRO COFFEE MUGS ASSORTED,2,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,22941,CHRISTMAS LIGHTS 10 REINDEER,1,8.5
2010-12-01 12:49:00,536522,15012,United Kingdom,21098,CHRISTMAS TOILET ROLL,2,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,22151,PLACE SETTING WHITE HEART,1,0.42
2010-12-01 12:49:00,536522,15012,United Kingdom,84836,ZINC METAL HEART DECORATION,1,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2.95
2010-12-01 12:49:00,536522,15012,United Kingdom,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,21190,PINK HEARTS PAPER GARLAND,1,1.65
2010-12-01 12:49:00,536522,15012,United Kingdom,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,21810,CHRISTMAS HANGING STAR WITH BELL,1,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,21192,WHITE BELL HONEYCOMB PAPER ,3,1.65
2010-12-01 12:49:00,536522,15012,United Kingdom,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,5.95
2010-12-01 12:49:00,536522,15012,United Kingdom,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,72800B, 4 PURPLE FLOCK DINNER CANDLES,2,2.55
2010-12-01 12:49:00,536522,15012,United Kingdom,84563A,PINK & WHITE BREAKFAST TRAY,1,5.95
2010-12-01 12:49:00,536522,15012,United Kingdom,22107,PIZZA PLATE IN BOX,2,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,1.95
2010-12-01 12:49:00,536522,15012,United Kingdom,21121,SET/10 RED POLKADOT PARTY CANDLES,1,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,21742,LARGE ROUND WICKER PLATTER ,1,5.95
2010-12-01 12:49:00,536522,15012,United Kingdom,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,0.85
2010-12-01 12:49:00,536522,15012,United Kingdom,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,3.75
2010-12-01 12:49:00,536522,15012,United Kingdom,22632,HAND WARMER RED RETROSPOT,1,2.1
2010-12-01 12:49:00,536522,15012,United Kingdom,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,1.25
2010-12-01 12:49:00,536522,15012,United Kingdom,85099B,JUMBO BAG RED RETROSPOT,1,1.95
2010-12-01 12:49:00,536522,15012,United Kingdom,21931,JUMBO STORAGE BAG SUKI,1,1.95
2010-12-01 12:50:00,536523,12868,United Kingdom,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,4.95
2010-12-01 12:50:00,536523,12868,United Kingdom,22468,BABUSHKA LIGHTS STRING OF 10,2,6.75
2010-12-01 12:50:00,536523,12868,United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2.1
2010-12-01 12:50:00,536523,12868,United Kingdom,21485,RETROSPOT HEART HOT WATER BOTTLE,3,4.95
2010-12-01 12:50:00,536523,12868,United Kingdom,21259,VICTORIAN SEWING BOX SMALL ,2,5.95
2010-12-01 12:50:00,536523,12868,United Kingdom,22969,HOMEMADE JAM SCENTED CANDLES,12,1.45
2010-12-01 12:50:00,536523,12868,United Kingdom,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2.95
2010-12-01 12:50:00,536523,12868,United Kingdom,22217,T-LIGHT HOLDER HANGING LACE,12,1.25
2010-12-01 12:50:00,536523,12868,United Kingdom,22227,HANGING HEART MIRROR DECORATION ,24,0.65
2010-12-01 12:50:00,536523,12868,United Kingdom,22219,LOVEBIRD HANGING DECORATION WHITE ,12,0.85
2010-12-01 12:50:00,536523,12868,United Kingdom,22111,SCOTTIE DOG HOT WATER BOTTLE,3,4.95
2010-12-01 12:50:00,536523,12868,United Kingdom,22294,HEART FILIGREE DOVE  SMALL,24,1.25
2010-12-01 12:51:00,536524,17572,United Kingdom,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,2.95
2010-12-01 12:51:00,536524,17572,United Kingdom,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,2.95
2010-12-01 12:51:00,536524,17572,United Kingdom,21107,CREAM SLICE FLANNEL PINK SPOT ,6,2.95
2010-12-01 12:51:00,536524,17572,United Kingdom,22697,GREEN REGENCY TEACUP AND SAUCER,6,2.95
2010-12-01 12:54:00,536525,14078,United Kingdom,21826,EIGHT PIECE DINOSAUR SET,2,1.25
2010-12-01 12:54:00,536525,14078,United Kingdom,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,1.25
2010-12-01 12:54:00,536525,14078,United Kingdom,22548,HEADS AND TAILS SPORTING FUN,1,1.25
2010-12-01 12:54:00,536525,14078,United Kingdom,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2.1
2010-12-01 12:54:00,536525,14078,United Kingdom,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,0.42
2010-12-01 12:54:00,536525,14078,United Kingdom,22423,REGENCY CAKESTAND 3 TIER,2,12.75
